QuestionID,Question,DocumentID,DocumentTitle,SentenceID,Sentence,Label,Cosine Similarity
Q2237,who are the characters in 90210 in season 3,D2106,90210 (season 3),D2106-7,"Regular cast members for the season included Shenae Grimes , Tristan Wilds , AnnaLynne McCord , Ryan Eggold , Jessica Stroup , Michael Steger , Jessica Lowndes , Matt Lanter , Gillian Zinser , Trevor Donovan and Lori Loughlin .",1,0.7010681840159741
Q2238,when was queen elizabeth ii married,D230,Elizabeth II,D230-9,"In 1947, she married Prince Philip, Duke of Edinburgh , with whom she has four children: Charles , Anne , Andrew , and Edward .",1,0.06454972243679027
Q2244,where are facial sinuses,D2112,Paranasal sinuses,D2112-0,"Paranasal sinuses are a group of four paired air-filled spaces that surround the nasal cavity ( maxillary sinuses ), above the eyes ( frontal sinuses ), between the eyes ( ethmoid sinuses ), and behind the ethmoids ( sphenoid sinuses ).",1,0.7509392614826383
Q2246,what is lean manufacturing and who developed,D2113,Lean manufacturing,D2113-0,"Lean manufacturing, lean enterprise, or lean production, often simply, ""Lean,"" is a production practice that considers the expenditure of resources for any goal other than the creation of value for the end customer to be wasteful, and thus a target for elimination.",1,0.18725147156828453
Q2246,what is lean manufacturing and who developed,D2113,Lean manufacturing,D2113-3,"Lean manufacturing is a management philosophy derived mostly from the Toyota Production System (TPS) (hence the term Toyotism is also prevalent) and identified as ""Lean"" only in the 1990s.",1,0.3063358324269934
Q2249,who is is the singer westlife,D2116,Westlife,D2116-0,Westlife were an Irish boy band which formed in 1998 and disbanded in 2012.,1,0.07453559924999299
Q2250,what is vitamin a for,D2117,Vitamin A,D2117-1,"Vitamin A has multiple functions, it is important for growth and development, for the maintenance of the immune system and good vision.",1,0.3605183418372233
Q2250,what is vitamin a for,D2117,Vitamin A,D2117-2,"Vitamin A is needed by the retina of the eye in the form of retinal , which combines with protein opsin to form rhodopsin the light-absorbing molecule , that is necessary for both low-light ( scotopic vision) and color vision .",1,0.16208817969462155
Q2253,what is the capital city of california.,D292,"Sacramento, California",D292-0,Sacramento is the capital city of the U.S. state of California and the seat of government of Sacramento County .,1,0.3952847075210474
Q2254,when is it memorial day,D2120,Memorial Day,D2120-0,Memorial Day is a United States federal holiday which occurs every year on the final Monday of May.,1,0.46153846153846156
Q2255,"What was ""Freedom Summer""?",D2121,Freedom Summer,D2121-1,"Freedom Summer (also known as the Mississippi Summer Project) was a campaign in the United States launched in June 1964 to attempt to register as many African American voters as possible in Mississippi , which had historically excluded most blacks from voting.",1,0.3300491809922248
Q2255,"What was ""Freedom Summer""?",D2121,Freedom Summer,D2121-2,"The project also set up dozens of Freedom Schools, Freedom Houses, and community centers in small towns throughout Mississippi to aid the local black population.",1,0.23606684260939012
Q2262,where is dia de los muertos celebrated,D2128,Day of the Dead,D2128-0,Day of the Dead () is a Mexican holiday celebrated throughout Mexico and around the world in other cultures.,1,0.39223227027636803
Q2264,what was the Name the first electronic handheld calculator,D2130,Sumlock ANITA calculator,D2130-1,The ANITA Mark VII and ANITA Mark VIII calculators were launched simultaneously in late 1961 as the world's first all- electronic desktop calculators .,1,0.17677669529663687
Q2265,when was washington elected president,D1593,George Washington,D1593-0,"George Washington ( – , 1799) was the first President of the United States (1789–1797), the commander-in-chief of the Continental Army during the American Revolutionary War , and one of the Founding Fathers of the United States .",1,0.28721347895177635
Q2267,where is the island New Guinea?,D2132,New Guinea,D2132-1,"Located in the southwest Pacific Ocean , it lies geographically to the east of the Malay Archipelago , with which it is sometimes included as part of a greater Indo-Australian Archipelago .",1,0.12126781251816648
Q2272,what is in milk,D2137,Milk,D2137-2,Milk is a white liquid produced by the mammary glands of mammals .,1,0.13130643285972254
Q2272,what is in milk,D2137,Milk,D2137-4,"Early- lactation milk contains colostrum , which carries the mother's antibodies to the baby and can reduce the risk of many diseases in the baby.",1,0.18569533817705186
Q2273,What is motorcycle speedway racing,D2138,Motorcycle speedway,D2138-0,"Motorcycle speedway, usually referred to as speedway, is a motorcycle sport involving four and sometimes up to six riders competing over four anti-clockwise laps of an oval circuit.",1,0.7288689868556625
Q2281,who is the guy in the wheelchair who is smart,D2146,Stephen Hawking in popular culture,D2146-0,"Professor Stephen Hawking , known for being a theoretical physicist , has appeared in many works of popular culture .",1,0.29888128883203074
Q2284,what is honey bee propolis,D2149,Propolis,D2149-0,Propolis as hive sealing,1,0.14002800840280097
Q2284,what is honey bee propolis,D2149,Propolis,D2149-1,"Propolis is a resinous mixture that honey bees collect from tree buds, sap flows, or other botanical sources.",1,0.3241018617760822
Q2285,when was steven tyler born,D2150,Steven Tyler,D2150-0,"Steven Tyler (born Steven Victor Tallarico; March 26, 1948) is an American singer, songwriter, and multi-instrumentalist, best known as the frontman and lead singer of the Boston -based rock band Aerosmith , in which he also plays the harmonica, and occasional piano and percussion.",1,0.48536267169707553
Q2287,what is blood urea,D2152,Blood urea nitrogen,D2152-0,The liver produces urea in the urea cycle as a waste product of the digestion of protein .,1,0.1421338109037403
Q2287,what is blood urea,D2152,Blood urea nitrogen,D2152-1,Normal human adult blood should contain between 7 to 21 mg of urea nitrogen per 100 ml (7–21 mg/ dL ) of blood.,1,0.1956463952178074
Q2289,where are the most concentration of jews living,D2154,Jews,D2154-14,"According to this report, about 42.5% of all Jews reside in Israel (5.7 million), and 39.3% in the United States (5.3 million), with most of the remainder living in Europe (1.5 million) and Canada (0.4 million).",1,0.10889310129609417
Q2291,what is corpus christi holiday,D2156,Corpus Christi (feast),D2156-4,"The Feast of Corpus Christi ( Latin for Body of Christ ), also known as Corpus Domini, is a Latin Rite liturgical solemnity celebrating the tradition and belief in the body and blood of Jesus Christ and his Real Presence in the Eucharist .",1,0.32025630761017426
Q2293,who was the first european in the americas,D2158,European colonization of the Americas,D2158-0,"The start of the systematic European colonization of the Americas is typically dated to 1492, when a Spanish expedition headed by Christopher Columbus sailed for India to open trade but inadvertently discovered the Americas.",1,0.1091089451179962
Q2295,where is testosterone produced,D2159,Testosterone,D2159-0,"Testosterone is a steroid hormone from the androgen group and is found in mammals, reptiles, birds, and other vertebrates .",1,0.22645540682891913
Q2295,where is testosterone produced,D2159,Testosterone,D2159-1,"In mammals , testosterone is primarily secreted in the testicles of males and the ovaries of females , although small amounts are also secreted by the adrenal glands .",1,0.44126130406091413
Q2295,where is testosterone produced,D2159,Testosterone,D2159-3,"In men, testosterone plays a key role in the development of male reproductive tissues such as the testis and prostate as well as promoting secondary sexual characteristics such as increased muscle , bone mass, and the growth of body hair .",1,0.27456258919345766
Q2296,what is the difference between multistage and cluster sampling,D2160,Cluster sampling,D2160-0,"Cluster sampling is a sampling technique used when ""natural"" but relatively homogeneous groupings are evident in a statistical population .",1,0.22291128503014113
Q2297,where is jamestown north carolina,D2161,"Jamestown, North Carolina",D2161-0,"Jamestown is a town in Guilford County , North Carolina , United States , and is a suburb of the nearby cities of Greensboro and High Point.",1,0.8944271909999159
Q2299,what is cu the element,D2163,Copper,D2163-0,Copper is a chemical element with the symbol Cu (from ) and atomic number 29.,1,0.4923659639173309
Q2307,when was jamestown colonized,D2170,"Jamestown, Virginia",D2170-1,"Established by the Virginia Company of London as ""James Fort"" on May 14, 1607 ( O.S. , May 24, 1607 N.S. ), it followed several earlier failed attempts, including the Lost Colony of Roanoke .",1,0.280056016805602
Q2311,who is on the $10. bill,D2174,United States ten-dollar bill,D2174-1,"The first U.S. Secretary of the Treasury (1789–95), Alexander Hamilton , is currently featured on the obverse of the bill, while the U.S. Treasury Building is featured on the reverse .",1,0.6199304198780667
Q2314,when was andy griffith born,D2177,Andy Griffith,D2177-0,"Andy Samuel Griffith (June 1, 1926 – July 3, 2012) was an American actor, television producer, Grammy Award -winning Southern-gospel singer, and writer.",1,0.3849001794597505
Q2318,who is norah jones parents,D2181,Norah Jones,D2181-1,She is the daughter of Indian sitar player Ravi Shankar and Sue Jones.,1,0.3481553119113957
Q2321,what is the capacity of the cowboy stadium,D2184,Cowboys Stadium,D2184-4,"The stadium seats 85,000, making it the third largest stadium in the NFL by seating capacity .",1,0.25712973861329
Q2321,what is the capacity of the cowboy stadium,D2184,Cowboys Stadium,D2184-5,"The maximum capacity of the stadium, including standing room, is 105,000.",1,0.4264014327112209
Q2325,what is Carbon 14 dating is a type of ?,D2188,Carbon-14,D2188-0,"Carbon-14, 14C, or radiocarbon, is a radioactive isotope of carbon with a nucleus containing 6 protons and 8 neutrons .",1,0.1889822365046136
Q2331,when was the battle at tombstone fought,D2194,Gunfight at the O.K. Corral,D2194-0,"The Gunfight at the O.K. Corral was a gunfight that took place at about 3:00 p.m. on Wednesday, October 26, 1881, in Tombstone , Arizona Territory , and is generally regarded as the most famous gunfight in the history of the American Old West .",1,0.21778620259218834
Q2335,what is the population of algoma wi for 2010,D2198,"Algoma, Wisconsin",D2198-3,"The population was 3,167 at the 2010 census .",1,0.5976143046671968
Q2337,what is renaissance english,D2200,English Renaissance,D2200-3,The English Renaissance was a cultural and artistic movement in England dating from the late 15th and early 16th centuries to the early 17th century.,1,0.7505553499465134
Q2338,Who is the husband of Betty Ford,D2201,Betty Ford,D2201-0,"Elizabeth Ann Bloomer Warren ""Betty"" Ford (April 8, 1918 – July 8, 2011), was First Lady of the United States from 1974 to 1977 during the presidency of her husband Gerald Ford .",1,0.5280786895875597
Q2344,what was Coco Chanel's real first name?,D2206,Coco Chanel,D2206-0,"Gabrielle ""Coco"" Bonheur Chanel (August 19, 1883 – January 10, 1971) was a French fashion designer and founder of the Chanel brand.",1,0.6581451817144176
Q2345,what is grist mill stone,D2207,Gristmill,D2207-1,"A gristmill (also: grist mill, corn mill or flour mill) grinds grain into flour .",1,0.20801257358446093
Q2354,what is the rule of the 9s,D2215,Total body surface area,D2215-1,"In adults, the ""rule of nines"" is used to determine the total percentage of area burned for each major section of the body.",1,0.30935921676911454
Q2356,where  is kj 52 from,D2217,KJ-52,D2217-0,"Jonah Kirsten Sorrentino (born June 26, 1975), better known by his stage name KJ-52, is a Christian rapper from Tampa, Florida .",1,1.0
Q2357,what is the sign for degrees,D2218,Degree symbol,D2218-0,"The degree symbol (°) is a typographical symbol that is used, among other things, to represent degrees of arc (e.g. in geographic coordinate systems ), hours (in the medical field), or degrees of temperature .",1,0.35176323534072423
Q2357,what is the sign for degrees,D2218,Degree symbol,D2218-1,"The symbol consists of a small raised circle, historically a zero glyph .",1,0.14907119849998599
Q2360,what is the prognosis of stomach cancer,D2221,Stomach cancer,D2221-2,Prognosis is poor (5-year survival <5 to 15%) because most patients present with advanced disease.,1,0.12909944487358055
Q2369,what is dave batista doing now,D2228,Dave Batista,D2228-7,"He won his MMA debut on October 6, 2012, defeating Vince Lucero via TKO in the first round.",1,0.08559209850218258
Q2370,WHO IS HENRY SAMPSON JR.,D2229,Henry Sampson (inventor),D2229-0,"Henry T. Thomas Sampson, Jr. (born in Jackson, Mississippi in 1934) is an African-American inventor.",1,0.4944132324730442
Q2390,what is the disease osteonecrosis of the jaw?,D2244,Osteonecrosis of the jaw,D2244-0,Osteonecrosis of the jaw (ONJ) is a severe bone disease that affects the maxilla and the mandible .,1,0.32025630761017426
Q2390,what is the disease osteonecrosis of the jaw?,D2244,Osteonecrosis of the jaw,D2244-2,"Osteonecrosis of the jaws associated with bisphosphonate therapy, required by some cancer treatment regimens, has been identified and defined as a pathological entity since 2003.",1,0.20180183819889375
Q2392,what is mincemeat made of,D2246,Mincemeat,D2246-1,"Mincemeat is a mixture of chopped dried fruit , distilled spirits and spices , and sometimes beef suet , beef , or venison .",1,0.7200822998230956
Q2397,where is hickory located nc,D2251,"Hickory, North Carolina",D2251-0,"Hickory is a city in Catawba County , with parts also in Burke County and Caldwell County .",1,0.5803810000880093
Q2398,what is Polyester in packaging PET,D2252,Polyethylene terephthalate,D2252-0,"Polyethylene terephthalate (sometimes written poly(ethylene terephthalate)), commonly abbreviated PET, PETE, or the obsolete PETP or PET-P, is a thermoplastic polymer resin of the polyester family and is used in synthetic fibers ; beverage, food and other liquid containers ; thermoforming applications; and engineering resins often in combination with glass fiber.",1,0.31063037209869776
Q2400,who are the two senators of louisiana,D2254,List of United States Senators from Louisiana,D2254-1,Its current senators are Democrat Mary Landrieu and Republican David Vitter .,1,0.22941573387056177
Q2403,who is director jack smight,D2257,Jack Smight,D2257-0,"Jack Smight (March 9, 1925 - September 1, 2003) was an American theatre and film director .",1,0.7426106572325057
Q2404,what is dmitri mendeleev 4,D2258,Dmitri Mendeleev,D2258-0,Dmitri Ivanovich Mendeleev (; 8 February 1834 – 2 February 1907 O.S. 27 January 1834 – 20 January 1907) was a Russian chemist and inventor.,1,0.2958039891549808
Q2404,what is dmitri mendeleev 4,D2258,Dmitri Mendeleev,D2258-1,"He formulated the Periodic Law, created his own version of the periodic table of elements , and used it to correct the properties of some already discovered elements and also to predict the properties of elements yet to be discovered!",1,0.045834924851410566
Q2405,where is modesto california,D2259,"Modesto, California",D2259-0,"Modesto ( Spanish for ""modest""), officially the City of Modesto, is the county seat and largest city of Stanislaus County , California , United States .",1,0.22941573387056177
Q2407,what is the female symbol called,D2260,Gender symbol,D2260-1,"The two standard gender symbols denoting male ? and female ? are derived from astrological symbols , denoting the classical planets Mars and Venus , respectively.",1,0.6199304198780667
Q2409,what is leasehold; real estate,D2261,Leasehold estate,D2261-0,A leasehold estate is an ownership of a temporary right to hold land or property in which a lessee or a tenant holds rights of real property by some form of title from a lessor or landlord .,1,0.8846517369293828
Q2427,WHAT IS THE LENGTH OF A NAUTICAL MILE,D2277,Nautical mile,D2277-1,"By international agreement it has been set at 1,852 metres exactly (about 6,076 feet).",1,0.11605177063713189
Q2430,what is black hairy tongue disease,D2280,Black hairy tongue,D2280-0,"Black hairy tongue (BHT, also termed lingua villosa nigra) refers to a condition of the tongue where the filiform papillae elongate with black or brown discoloration, giving a black and hairy appearance.",1,0.22613350843332272
Q2431,what is firewire used for,D2281,IEEE 1394,D2281-0,The IEEE 1394 interface is a serial bus interface standard for high-speed communications and isochronous real-time data transfer.,1,0.19026059766179762
Q2432,when was srv born,D351,Stevie Ray Vaughan,D351-0,"Stephen ""Stevie"" Ray Vaughan (October 3, 1954 – August 27, 1990) was an American guitarist, singer-songwriter, and record producer.",1,0.6978631577988531
Q2434,what is ethernet gigabit,D2283,Gigabit Ethernet,D2283-2,"In computer networking , gigabit Ethernet (GbE or 1 GigE) is a term describing various technologies for transmitting Ethernet frames at a rate of a gigabit per second (1,000,000,000 bits per second), as defined by the IEEE 802.3-2008 standard.",1,0.3149448894660933
Q2439,what is tofu made of,D2288,Tofu,D2288-0,"Tofu, also called bean curd, is a food made by coagulating soy juice and then pressing the resulting curds into soft white blocks.",1,0.3563483225498992
Q2440,Where is Bubbles the Chimp now,D2289,Bubbles (chimpanzee),D2289-7,"When the trainer shut down his operation in 2004, Bubbles was moved to the Center for Great Apes , a sanctuary in Wauchula, Florida , where he has lived since 2005.",1,0.17149858514250882
Q2441,what is muse's lead singer's name,D2290,Muse (band),D2290-1,"The band consists of school friends Matthew Bellamy (lead vocals, lead guitar, piano, keyboards, keytar ), Christopher Wolstenholme (bass, vocals, keyboards, rhythm guitar, harmonica) and Dominic Howard (drums, percussion, synthesisers, sampling).",1,0.3253000243161777
Q2442,where is bloemfontein in africa,D2291,Bloemfontein,D2291-0,"Bloemfontein (, ; Dutch for ""fountain of flowers"") is the capital city of the Free State Province of South Africa ; and, as the judicial capital of the nation, one of South Africa's three national capitals – the other two being Cape Town , the legislative capital, and Pretoria , the administrative capital.",1,0.5416666666666666
Q2450,what is in the preamble of the constitution,D449,Preamble to the United States Constitution,D449-0,The Preamble to the United States Constitution is a brief introductory statement of the Constitution's fundamental purposes and guiding principles.,1,0.16317848796612636
Q2455,where is rolling rock brewed,D2301,Rolling Rock,D2301-2,"The brand was sold to Anheuser-Busch of St. Louis, Missouri , in mid 2006, which transferred brewing operations to New Jersey.",1,0.23094010767585027
Q2456,when was Pope Benedict XVI elected?,D2302,Pope Benedict XVI,D2302-3,"Benedict was elected on 19 April 2005 in a papal conclave , celebrated his Papal Inauguration Mass on 24 April 2005, and took possession of his cathedral, the Archbasilica of St. John Lateran , on 7 May 2005.",1,0.14301938838683884
Q2458,Who was John Adam's children,D1559,John Adams,D1559-16,"Adams was the father of John Quincy Adams , the sixth President of the United States.",1,0.17541160386140586
Q2459,who was on the 10 dollar bill,D2174,United States ten-dollar bill,D2174-1,"The first U.S. Secretary of the Treasury (1789–95), Alexander Hamilton , is currently featured on the obverse of the bill, while the U.S. Treasury Building is featured on the reverse .",1,0.6199304198780667
Q2460,what is water jet propulsion,D2304,Jetboat,D2304-2,"Unlike a powerboat or motorboat that uses a propeller in the water below or behind the boat, a jetboat draws the water from under the boat into a pump inside the boat, then expels it through a nozzle at the stern .",1,0.2711630722733202
Q2463,who is E from entourage,D2307,Eric Murphy,D2307-0,"Eric ""E.""",1,0.46188021535170054
Q2471,what is the political tea party,D2315,Tea Party movement,D2315-1,"The Tea Party movement is an American political movement that advocates strict adherence to the United States Constitution , reducing U.S. government spending and taxes , and reduction of the U.S. national debt and federal budget deficit .",1,0.7205766921228921
Q2472,what is puerto rico currency,D2316,Currencies of Puerto Rico,D2316-20,"The peso and dollar have been followed by other contemporary issues, including commemorative banknotes, private currency, and a quarter coin designed with Fort San Felipe del Morro in the face.",1,0.1336306209562122
Q2476,who is ezekiel in the bible,D2320,Book of Ezekiel,D2320-0,"The Book of Ezekiel is the third of the Latter Prophets in the Hebrew Bible , following the books of Isaiah and Jeremiah and preceding the Book of the Twelve .",1,0.23094010767585027
Q2483,where are the ten commandments in the bible,D2325,Ten Commandments,D2325-4,"The Ten Commandments appear twice in the Hebrew Bible , in the books of Exodus and Deuteronomy .",1,0.30151134457776363
Q2491,who is the junior senator of nc,D2333,Kay Hagan,D2333-0,"Janet Kay Ruthven Hagan (; born May 26, 1953) is the junior United States Senator from North Carolina , in office since January 2009.",1,0.45683219257612856
Q2501,where are Giant Panda Bears found?,D2342,Giant Panda,D2342-6,"The giant panda lives in a few mountain ranges in central China, mainly in Sichuan province, but also in the Shaanxi and Gansu provinces.",1,0.40032038451271784
Q2504,where is loxahatchee fl at,D2344,"Loxahatchee, Florida",D2344-0,"Loxahatchee is a community located in Palm Beach County , Florida , United States .",1,0.6633249580710799
Q2504,where is loxahatchee fl at,D2344,"Loxahatchee, Florida",D2344-1,"It is located in the areas north of Wellington and west and northwest of Royal Palm Beach, Florida and approximately west of West Palm Beach.",1,0.7211102550927979
Q2505,what is the format of the canadian citizenship test,D2345,Canadian Citizenship Test,D2345-1,"The test is available in both French and English , the official languages of Canada .",1,0.1421338109037403
Q2510,What is up with Kent Hovind,D2350,Kent Hovind,D2350-5,"He is incarcerated at the Federal Correctional Institution at Berlin, New Hampshire.",1,0.12379689211803459
Q2512,what is that dot on the forehead of indian women\,D2352,Bindi (decoration),D2352-1,"A bindi (, from Sanskrit bindu, meaning ""a drop, small particle, dot""), or a pottu/bottu (in Tamil, Telugu, and Malayalam) is a forehead decoration worn in South Asia (particularly India , Bangladesh , Nepal , Sri Lanka and Mauritius ) and Southeast Asia .",1,0
Q2518,where is good morning america studio,D2358,Times Square Studios,D2358-0,"Times Square Studios (TSS) is an American television studio located in the Times Square neighborhood of the Manhattan borough of New York City , New York .",1,0.1750752438129634
Q2523,what is primary medicine,D2361,Primary care,D2361-0,Primary care may be provided in community health centres.,1,0.34299717028501764
Q2523,what is primary medicine,D2361,Primary care,D2361-1,Primary care is the health care given by a health care provider .,1,0.5940885257860046
Q2530,when was the first super bowl,D2329,Super Bowl,D2329-2,"For example, Super Bowl I was played on January 15, 1967, following the 1966 regular season , while Super Bowl XLVII was played on February 3, 2013, following the 2012 season .",1,0.34426518632954817
Q2531,what is the origin of fiona,D2368,Fiona,D2368-1,"The name Fiona was invented, and first used, by the Scottish poet James Macpherson (1736–96), author of the Ossian poems, which he claimed were translations from ancient Gaelic sources (sources, when challenged, he never produced).",1,0.2921186973360886
Q2532,what is the official language of america?,D2369,Languages of the United States,D2369-1,The most commonly used language is English .,1,0.3651483716701107
Q2533,what is auto quarter panel,D2370,Quarter panel,D2370-1,"On an automobile, a quarter panel (or rear wing as it is known in British English ) is usually considered the body panel which goes between the rear door and the trunk and typically wraps around the wheel well; however, the similar front section Fender (vehicle) , between the door and the hood, is sometimes incorrectly referred to as a quarter panel.",1,0.6173949065130319
Q2534,"where is shropshire, uk",D2371,Shropshire,D2371-0,"Shropshire ( or ; alternatively Salop; abbreviated, in print only, Shrops) is a county in the West Midlands region of England.",1,0.4008918628686366
Q2543,what is vat tax?,D2378,Value added tax,D2378-0,A value added tax (VAT) is a form of consumption tax .,1,0.5091750772173156
Q2544,what is high sticking in hockey,D2379,High-Sticking,D2379-1,-sticking is the name of two infractions in the sport of ice hockey that may occur when a player intentionally or inadvertently plays with his or her stick above the height of the shoulders or above the cross bar of a hockey goal.,1,0.8497058314499201
Q2545,what is an sd memory card reader,D2380,Memory card reader,D2380-1,"A memory card reader is a device, typically having a USB interface, for accessing the data on a memory card such as a CompactFlash (CF), Secure Digital (SD) or MultiMediaCard (MMC).",1,0.7454993164109749
Q2553,when was the trogan war,D1177,Trojan War,D1177-13,"The ancient Greeks thought that the Trojan War was a historical event that had taken place in the 13th or 12th century BC, and believed that Troy was located in modern-day Turkey near the Dardanelles .",1,0.755742181606458
Q2557,what is the lowest temperature ever recorded in antarctica,D2390,Climate of Antarctica,D2390-2,Antarctica has the lowest naturally occurring temperature ever recorded on the ground on Earth: ?89.2 °C (?128.6 °F) at Vostok Station .,1,0.15
Q2562,When Is Passover Over,D2395,Passover,D2395-4,"In Judaism , a day commences at dusk and lasts until the following dusk, thus the first day of Passover only begins after dusk of the 14th of Nisan and ends at dusk of the 15th day of the month of Nisan.",1,0.15877683720748895
Q2563,when is halley's comet next,D1196,Halley's Comet,D1196-6,Halley's Comet last appeared in the inner Solar System in 1986 and will next appear in mid-2061.,1,0.31008683647302115
Q2566,what is soy made from,D2398,Soybean,D2398-0,"The soybean (US) or soya bean (UK) (Glycine max) is a species of legume native to East Asia, widely grown for its edible bean which has numerous uses.",1,0.7699188535494523
Q2580,"WHERE IS ROUGH AND READY, CA",D2411,"Rough and Ready, California",D2411-0,"Rough and Ready is a census-designated place in Nevada County, California , United States .",1,0.5863019699779287
Q2580,"WHERE IS ROUGH AND READY, CA",D2411,"Rough and Ready, California",D2411-1,"It is located west of Grass Valley, California , approximately 62 miles (100 km) from Sacramento .",1,0.6846531968814576
Q2596,what is captcha code,D2425,CAPTCHA,D2425-5,A CAPTCHA () is a type of challenge-response test used in computing as an attempt to ensure that the response is generated by a human being .,1,0.4537426064865151
Q2597,when was jacques cousteau born,D2426,Jacques Cousteau,D2426-0,"Jacques-Yves Cousteau (; commonly known in English as Jacques Cousteau; 11 June 1910 – 25 June 1997) was a French naval officer, explorer , conservationist , filmmaker, innovator, scientist, photographer, author and researcher who studied the sea and all forms of life in water.",1,0.2842676218074806
Q2607,where was the fugitive slave law made,D1217,Fugitive Slave Act of 1850,D1217-1,"The Fugitive Slave Law or Fugitive Slave Act was passed by the United States Congress on September 18, 1850, as part of the Compromise of 1850 between Southern slave-holding interests and Northern Free-Soilers .",1,0
Q2611,who is in the group trinity 5 7,D2437,Trin-i-tee 5:7,D2437-0,"Trin-i-tee 5:7 is a gospel duo from New Orleans, Louisiana in the United States .",1,0.2842676218074806
Q2612,what is eic earned income credit,D2438,Earned Income Tax Credit,D2438-0,"The United States federal earned income tax credit or earned income credit (EITC or EIC) is a refundable tax credit for low- and medium-income individuals and couples, primarily for those who have qualifying children.",1,0.7092081432669752
Q2619,when is international men's day,D2444,International Men's Day,D2444-0,International Men's Day (IMD) is an annual international event celebrated on 19th November.,1,0.6726727939963124
Q2620,where is valley village ca,D2445,"Valley Village, Los Angeles",D2445-1,"Village is a district in the San Fernando Valley region of Los Angeles, California .",1,0.5785419118799026
Q2630,What is sign of cancer,D2455,Cancer (astrology),D2455-0,"Cancer (?) is an astrological sign , which is associated with the constellation Cancer .",1,0.24343224778007383
Q2635,when was the patriot act enacted,D2459,Patriot Act,D2459-0,"The USA PATRIOT Act of 2001 is an Act of the U.S. Congress that was signed into law by President George W. Bush on October 26, 2001.",1,0.30012252399939043
Q2643,what is a gsm cell phone,D2467,GSM,D2467-1,"GSM (Global System for Mobile Communications, originally '), is a standard set developed by the European Telecommunications Standards Institute (ETSI) to describe protocols for second generation ( 2G ) digital cellular networks used by mobile phones .",1,0.26424909878161656
Q2644,what was the cash and carry lend lease,D2468,Lend-Lease,D2468-1,The Lend Lease act was an act where the United States had supported its allies.,1,0.14433756729740646
Q2644,what was the cash and carry lend lease,D2468,Lend-Lease,D2468-2,"Lend-Lease () was the law that started a program under which the United States of America supplied the United Kingdom , the USSR , Republic of China , Free France , and other Allied nations with materiel between 1941 and 1945.",1,0.17025130615174972
Q2646,what is el morro in puerto rico,D2470,Castillo San Felipe del Morro,D2470-0,"Castillo San Felipe del Morro also known as Fort San Felipe del Morro or Morro Castle, is a 16th-century citadel located in San Juan, Puerto Rico .",1,0.9095085938862486
Q2651,where are poison dart frog seen,D2475,Poison dart frog,D2475-0,"Poison dart frog (also dart-poison frog, poison frog or formerly poison arrow frog) is the common name of a group of frogs in the family Dendrobatidae which are native to Central and South America .",1,0.47619047619047616
Q2659,where were the Winter Olympics in 2006,D2482,2006 Winter Olympics,D2482-0,"The 2006 Winter Olympics, officially known as the XX Olympic Winter Games, was a winter multi-sport event which was celebrated in Turin , Italy from February 10, 2006, through February 26, 2006.",1,0.7572401854185358
Q2669,when was the lady gaga judas song released,D1054,Judas (song),D1054-0,"Judas is a song by American recording artist Lady Gaga , from her second studio album Born This Way (2011).",1,0.23338001400466832
Q2669,when was the lady gaga judas song released,D1054,Judas (song),D1054-1,"It was released by Interscope Records on April 15, 2011, four days ahead of its scheduled release.",1,0.3202563076101743
Q2670,what is mpeg4  avc or sp/asp,D2492,H.264/MPEG-4 AVC,D2492-0,"H.264/MPEG-4 Part 10 or AVC (Advanced Video Coding) is a standard for video compression , and is currently one of the most commonly used formats for the recording, compression, and distribution of high definition video .",1,0.23354968324845687
Q2671,WHAT IS NON BINDING?,D2493,Non-binding arbitration,D2493-0,"Non-binding arbitration is a type of arbitration in which the arbitrator makes a determination of the rights of the parties to the dispute, but this determination is not binding upon them, and no enforceable arbitration award is issued.",1,0.12909944487358055
Q2686,where is university of nelson mandela metropolitan located,D2506,Nelson Mandela Metropolitan University,D2506-0,Nelson Mandela Metropolitan University (NMMU) is a South African tertiary education institution with its main administration in the coastal city of Port Elizabeth .,1,0.390199486285854
Q2691,What is the name of the late Major League  old professor,D2510,Casey Stengel,D2510-0,"Charles Dillon ""Casey"" Stengel (; July 30, 1890 – September 29, 1975), nicknamed ""The Old Perfessor"", was an American Major League Baseball outfielder and manager .",1,0.1405456737852613
Q2693,when was the constitution written,D2512,Constitution,D2512-7,"George Washington at Constitutional Convention of 1787, signing of U.S. Constitution.",1,0.24494897427831783
Q2697,what is the use of a sales invoice?,D2516,Invoice,D2516-0,"An invoice or bill is a commercial document issued by a seller to a buyer , indicating the products , quantities, and agreed prices for products or services the seller has provided the buyer.",1,0.1417366773784602
Q2700,what is squash the sport,D2519,Squash (sport),D2519-0,"Squash is a racquet sport played by two (singles) or four players (doubles) in a four-walled court with a small, hollow rubber ball.",1,0.8388704928078611
Q2703,when was the great fire in chicago,D2521,Great Chicago Fire,D2521-1,"The Great Chicago Fire was a conflagration that burned from Sunday, October 8, to early Tuesday, October 10, 1871, killing hundreds and destroying about in Chicago , Illinois .",1,0.3501504876259268
Q2707,what is hosting a website,D1158,Web hosting service,D1158-2,"Web hosts are companies that provide space on a server owned or leased for use by clients, as well as providing Internet connectivity, typically in a data center .",1,0.2130071614211525
